pdf_name,table_query,note_number,located_title,row_order,row_type,row_level,parent_section,raw_item,normalized_item,canonical_item,mapping_status,column_ordinal,source_column_index,column_dimension_key,year,scope,restated,header_raw,value_raw,value,value_yuan,unit,page,header_source_page,source_method,original_unit
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,20,DETAIL,1,按费用项目,业务招待费,业务招待费,,UNMAPPED,0.0,1.0,2025|本集团|ORIGINAL,2025,本集团,False,本集团 | 2025,"8,326,374.01",8326374.01,8326374.01,元,133,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,20,DETAIL,1,按费用项目,业务招待费,业务招待费,,UNMAPPED,1.0,2.0,2025|本公司|ORIGINAL,2025,本公司,False,本公司 | 2025,"8,326,374.01",8326374.01,8326374.01,元,133,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,20,DETAIL,1,按费用项目,业务招待费,业务招待费,,UNMAPPED,2.0,3.0,2024|本集团|RESTATED,2024,本集团,True,本集团 | 2024 | （已重述）,"16,554,321.39",16554321.39,16554321.39,元,133,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,20,DETAIL,1,按费用项目,业务招待费,业务招待费,,UNMAPPED,3.0,4.0,2024|本公司|RESTATED,2024,本公司,True,本公司 | 2024 | （已重述）,"16,554,321.39",16554321.39,16554321.39,元,133,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,21,DETAIL,1,按费用项目,税金及附加,税金及附加,,UNMAPPED,0.0,1.0,2025|本集团|ORIGINAL,2025,本集团,False,本集团 | 2025,"7,940,695.60",7940695.6,7940695.6,元,133,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,21,DETAIL,1,按费用项目,税金及附加,税金及附加,,UNMAPPED,1.0,2.0,2025|本公司|ORIGINAL,2025,本公司,False,本公司 | 2025,"7,909,097.66",7909097.66,7909097.66,元,133,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,21,DETAIL,1,按费用项目,税金及附加,税金及附加,,UNMAPPED,2.0,3.0,2024|本集团|RESTATED,2024,本集团,True,本集团 | 2024 | （已重述）,"12,256,458.61",12256458.61,12256458.61,元,133,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,21,DETAIL,1,按费用项目,税金及附加,税金及附加,,UNMAPPED,3.0,4.0,2024|本公司|RESTATED,2024,本公司,True,本公司 | 2024 | （已重述）,"12,256,458.61",12256458.61,12256458.61,元,133,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,22,DETAIL,1,按费用项目,咨询费,咨询费,,UNMAPPED,0.0,1.0,2025|本集团|ORIGINAL,2025,本集团,False,本集团 | 2025,"2,832,066.51",2832066.51,2832066.51,元,133,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,22,DETAIL,1,按费用项目,咨询费,咨询费,,UNMAPPED,1.0,2.0,2025|本公司|ORIGINAL,2025,本公司,False,本公司 | 2025,"2,832,066.51",2832066.51,2832066.51,元,133,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,22,DETAIL,1,按费用项目,咨询费,咨询费,,UNMAPPED,2.0,3.0,2024|本集团|RESTATED,2024,本集团,True,本集团 | 2024 | （已重述）,"6,139,190.97",6139190.97,6139190.97,元,133,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,22,DETAIL,1,按费用项目,咨询费,咨询费,,UNMAPPED,3.0,4.0,2024|本公司|RESTATED,2024,本公司,True,本公司 | 2024 | （已重述）,"6,139,190.97",6139190.97,6139190.97,元,133,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,23,DETAIL,1,按费用项目,公杂费,公杂费,,UNMAPPED,0.0,1.0,2025|本集团|ORIGINAL,2025,本集团,False,本集团 | 2025,"2,557,968.65",2557968.65,2557968.65,元,133,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,23,DETAIL,1,按费用项目,公杂费,公杂费,,UNMAPPED,1.0,2.0,2025|本公司|ORIGINAL,2025,本公司,False,本公司 | 2025,"2,557,968.65",2557968.65,2557968.65,元,133,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,23,DETAIL,1,按费用项目,公杂费,公杂费,,UNMAPPED,2.0,3.0,2024|本集团|RESTATED,2024,本集团,True,本集团 | 2024 | （已重述）,"2,729,721.46",2729721.46,2729721.46,元,133,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,23,DETAIL,1,按费用项目,公杂费,公杂费,,UNMAPPED,3.0,4.0,2024|本公司|RESTATED,2024,本公司,True,本公司 | 2024 | （已重述）,"2,729,721.46",2729721.46,2729721.46,元,133,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,24,DETAIL,1,按费用项目,其他业务成本,其他业务成本,,UNMAPPED,0.0,1.0,2025|本集团|ORIGINAL,2025,本集团,False,本集团 | 2025,"(327,784,696.41)",-327784696.41,-327784696.41,元,133,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,24,DETAIL,1,按费用项目,其他业务成本,其他业务成本,,UNMAPPED,1.0,2.0,2025|本公司|ORIGINAL,2025,本公司,False,本公司 | 2025,"(353,940,694.43)",-353940694.43,-353940694.43,元,133,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,24,DETAIL,1,按费用项目,其他业务成本,其他业务成本,,UNMAPPED,2.0,3.0,2024|本集团|RESTATED,2024,本集团,True,本集团 | 2024 | （已重述）,"(473,196,701.67)",-473196701.67,-473196701.67,元,133,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,24,DETAIL,1,按费用项目,其他业务成本,其他业务成本,,UNMAPPED,3.0,4.0,2024|本公司|RESTATED,2024,本公司,True,本公司 | 2024 | （已重述）,"(490,993,786.80)",-490993786.8,-490993786.8,元,133,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,25,DETAIL,1,按费用项目,其他费用,其他费用,,UNMAPPED,0.0,1.0,2025|本集团|ORIGINAL,2025,本集团,False,本集团 | 2025,"116,207,408.46",116207408.46,116207408.46,元,133,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,25,DETAIL,1,按费用项目,其他费用,其他费用,,UNMAPPED,1.0,2.0,2025|本公司|ORIGINAL,2025,本公司,False,本公司 | 2025,"116,006,408.46",116006408.46,116006408.46,元,133,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,25,DETAIL,1,按费用项目,其他费用,其他费用,,UNMAPPED,2.0,3.0,2024|本集团|RESTATED,2024,本集团,True,本集团 | 2024 | （已重述）,"86,589,156.12",86589156.12,86589156.12,元,133,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,25,DETAIL,1,按费用项目,其他费用,其他费用,,UNMAPPED,3.0,4.0,2024|本公司|RESTATED,2024,本公司,True,本公司 | 2024 | （已重述）,"86,589,156.12",86589156.12,86589156.12,元,133,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,26,TOTAL,1,按费用项目,合计,合计,,UNMAPPED,0.0,1.0,2025|本集团|ORIGINAL,2025,本集团,False,本集团 | 2025,"1,850,376,564.71",1850376564.71,1850376564.71,元,133,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,26,TOTAL,1,按费用项目,合计,合计,,UNMAPPED,1.0,2.0,2025|本公司|ORIGINAL,2025,本公司,False,本公司 | 2025,"1,823,987,968.75",1823987968.75,1823987968.75,元,133,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,26,TOTAL,1,按费用项目,合计,合计,,UNMAPPED,2.0,3.0,2024|本集团|RESTATED,2024,本集团,True,本集团 | 2024 | （已重述）,"1,720,179,836.72",1720179836.72,1720179836.72,元,133,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,26,TOTAL,1,按费用项目,合计,合计,,UNMAPPED,3.0,4.0,2024|本公司|RESTATED,2024,本公司,True,本公司 | 2024 | （已重述）,"1,702,382,751.59",1702382751.59,1702382751.59,元,133,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,27,CLASSIFICATION_TOTAL,1,按费用项目,可归属于保险合同组合的费用,可归属于保险合同组合的费用,,UNMAPPED,0.0,1.0,2025|本集团|ORIGINAL,2025,本集团,False,本集团 | 2025,"1,976,619,664.19",1976619664.19,1976619664.19,元,133,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,27,CLASSIFICATION_TOTAL,1,按费用项目,可归属于保险合同组合的费用,可归属于保险合同组合的费用,,UNMAPPED,1.0,2.0,2025|本公司|ORIGINAL,2025,本公司,False,本公司 | 2025,"1,976,619,664.19",1976619664.19,1976619664.19,元,133,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,27,CLASSIFICATION_TOTAL,1,按费用项目,可归属于保险合同组合的费用,可归属于保险合同组合的费用,,UNMAPPED,2.0,3.0,2024|本集团|RESTATED,2024,本集团,True,本集团 | 2024 | （已重述）,"2,001,866,734.36",2001866734.36,2001866734.36,元,133,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,27,CLASSIFICATION_TOTAL,1,按费用项目,可归属于保险合同组合的费用,可归属于保险合同组合的费用,,UNMAPPED,3.0,4.0,2024|本公司|RESTATED,2024,本公司,True,本公司 | 2024 | （已重述）,"2,001,866,793.30",2001866793.3,2001866793.3,元,133,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,28,SECTION_HEADER,0,,计入未到期责任负债的保险,计入未到期责任负债的保险,,UNMAPPED,,,,,,,,,,,,133,,spatial_roi,
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,29,DETAIL,1,计入未到期责任负债的保险,获取现金流量,获取现金流量,,UNMAPPED,0.0,1.0,2025|本集团|ORIGINAL,2025,本集团,False,本集团 | 2025,"1,668,932,503.76",1668932503.76,1668932503.76,元,133,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,29,DETAIL,1,计入未到期责任负债的保险,获取现金流量,获取现金流量,,UNMAPPED,1.0,2.0,2025|本公司|ORIGINAL,2025,本公司,False,本公司 | 2025,"1,668,932,503.76",1668932503.76,1668932503.76,元,133,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,29,DETAIL,1,计入未到期责任负债的保险,获取现金流量,获取现金流量,,UNMAPPED,2.0,3.0,2024|本集团|RESTATED,2024,本集团,True,本集团 | 2024 | （已重述）,"1,697,906,210.24",1697906210.24,1697906210.24,元,133,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,29,DETAIL,1,计入未到期责任负债的保险,获取现金流量,获取现金流量,,UNMAPPED,3.0,4.0,2024|本公司|RESTATED,2024,本公司,True,本公司 | 2024 | （已重述）,"1,697,906,210.24",1697906210.24,1697906210.24,元,133,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,30,DETAIL,1,计入未到期责任负债的保险,计入保险服务费用的金额,计入保险服务费用的金额,,UNMAPPED,0.0,1.0,2025|本集团|ORIGINAL,2025,本集团,False,本集团 | 2025,"307,687,160.43",307687160.43,307687160.43,元,133,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,30,DETAIL,1,计入未到期责任负债的保险,计入保险服务费用的金额,计入保险服务费用的金额,,UNMAPPED,1.0,2.0,2025|本公司|ORIGINAL,2025,本公司,False,本公司 | 2025,"307,687,160.43",307687160.43,307687160.43,元,133,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,30,DETAIL,1,计入未到期责任负债的保险,计入保险服务费用的金额,计入保险服务费用的金额,,UNMAPPED,2.0,3.0,2024|本集团|RESTATED,2024,本集团,True,本集团 | 2024 | （已重述）,"303,960,524.12",303960524.12,303960524.12,元,133,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,30,DETAIL,1,计入未到期责任负债的保险,计入保险服务费用的金额,计入保险服务费用的金额,,UNMAPPED,3.0,4.0,2024|本公司|RESTATED,2024,本公司,True,本公司 | 2024 | （已重述）,"303,960,583.06",303960583.06,303960583.06,元,133,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,31,CLASSIFICATION_TOTAL,1,计入未到期责任负债的保险,不可归属于保险合同组合的费用,不可归属于保险合同组合的费用,,UNMAPPED,0.0,1.0,2025|本集团|ORIGINAL,2025,本集团,False,本集团 | 2025,"(126,243,099.48)",-126243099.48,-126243099.48,元,133,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,31,CLASSIFICATION_TOTAL,1,计入未到期责任负债的保险,不可归属于保险合同组合的费用,不可归属于保险合同组合的费用,,UNMAPPED,1.0,2.0,2025|本公司|ORIGINAL,2025,本公司,False,本公司 | 2025,"(152,631,695.44)",-152631695.44,-152631695.44,元,133,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,31,CLASSIFICATION_TOTAL,1,计入未到期责任负债的保险,不可归属于保险合同组合的费用,不可归属于保险合同组合的费用,,UNMAPPED,2.0,3.0,2024|本集团|RESTATED,2024,本集团,True,本集团 | 2024 | （已重述）,"(281,686,897.64)",-281686897.64,-281686897.64,元,133,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,31,CLASSIFICATION_TOTAL,1,计入未到期责任负债的保险,不可归属于保险合同组合的费用,不可归属于保险合同组合的费用,,UNMAPPED,3.0,4.0,2024|本公司|RESTATED,2024,本公司,True,本公司 | 2024 | （已重述）,"(299,484,041.71)",-299484041.71,-299484041.71,元,133,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,32,DETAIL,1,计入未到期责任负债的保险,债权投资,债权投资,,UNMAPPED,0.0,1.0,2025|本集团|ORIGINAL,2025,本集团,False,本集团 | 2025,"405,648,424.08",405648424.08,405648424.08,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,32,DETAIL,1,计入未到期责任负债的保险,债权投资,债权投资,,UNMAPPED,1.0,2.0,2025|本公司|ORIGINAL,2025,本公司,False,本公司 | 2025,"406,238,120.86",406238120.86,406238120.86,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,32,DETAIL,1,计入未到期责任负债的保险,债权投资,债权投资,,UNMAPPED,2.0,3.0,2024|本集团|RESTATED,2024,本集团,True,本集团 | 2024 | （已重述）,"13,471.01",13471.01,13471.01,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,32,DETAIL,1,计入未到期责任负债的保险,债权投资,债权投资,,UNMAPPED,3.0,4.0,2024|本公司|RESTATED,2024,本公司,True,本公司 | 2024 | （已重述）,"222,569.25",222569.25,222569.25,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,33,DETAIL,1,计入未到期责任负债的保险,其他债权投资,其他债权投资,,UNMAPPED,0.0,1.0,2025|本集团|ORIGINAL,2025,本集团,False,本集团 | 2025,"28,190,161.87",28190161.87,28190161.87,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,33,DETAIL,1,计入未到期责任负债的保险,其他债权投资,其他债权投资,,UNMAPPED,1.0,2.0,2025|本公司|ORIGINAL,2025,本公司,False,本公司 | 2025,"29,760,223.36",29760223.36,29760223.36,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,33,DETAIL,1,计入未到期责任负债的保险,其他债权投资,其他债权投资,,UNMAPPED,2.0,3.0,2024|本集团|RESTATED,2024,本集团,True,本集团 | 2024 | （已重述）,"1,866,364.07",1866364.07,1866364.07,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,33,DETAIL,1,计入未到期责任负债的保险,其他债权投资,其他债权投资,,UNMAPPED,3.0,4.0,2024|本公司|RESTATED,2024,本公司,True,本公司 | 2024 | （已重述）,"2,154,574.44",2154574.44,2154574.44,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,34,DETAIL,1,计入未到期责任负债的保险,其他应收款,其他应收款,,UNMAPPED,0.0,1.0,2025|本集团|ORIGINAL,2025,本集团,False,本集团 | 2025,"2,223,853.64",2223853.64,2223853.64,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,34,DETAIL,1,计入未到期责任负债的保险,其他应收款,其他应收款,,UNMAPPED,1.0,2.0,2025|本公司|ORIGINAL,2025,本公司,False,本公司 | 2025,"2,223,853.64",2223853.64,2223853.64,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,34,DETAIL,1,计入未到期责任负债的保险,其他应收款,其他应收款,,UNMAPPED,2.0,3.0,2024|本集团|RESTATED,2024,本集团,True,本集团 | 2024 | （已重述）,"100,813.26",100813.26,100813.26,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,34,DETAIL,1,计入未到期责任负债的保险,其他应收款,其他应收款,,UNMAPPED,3.0,4.0,2024|本公司|RESTATED,2024,本公司,True,本公司 | 2024 | （已重述）,"100,813.26",100813.26,100813.26,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,35,DETAIL,1,计入未到期责任负债的保险,存出资本保证金,存出资本保证金,,UNMAPPED,0.0,1.0,2025|本集团|ORIGINAL,2025,本集团,False,本集团 | 2025,"253,381.59",253381.59,253381.59,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,35,DETAIL,1,计入未到期责任负债的保险,存出资本保证金,存出资本保证金,,UNMAPPED,1.0,2.0,2025|本公司|ORIGINAL,2025,本公司,False,本公司 | 2025,"253,381.59",253381.59,253381.59,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,35,DETAIL,1,计入未到期责任负债的保险,存出资本保证金,存出资本保证金,,UNMAPPED,2.0,3.0,2024|本集团|RESTATED,2024,本集团,True,本集团 | 2024 | （已重述）,0.01,0.01,0.01,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,35,DETAIL,1,计入未到期责任负债的保险,存出资本保证金,存出资本保证金,,UNMAPPED,3.0,4.0,2024|本公司|RESTATED,2024,本公司,True,本公司 | 2024 | （已重述）,0.01,0.01,0.01,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,36,DETAIL,1,计入未到期责任负债的保险,定期存款,定期存款,,UNMAPPED,0.0,1.0,2025|本集团|ORIGINAL,2025,本集团,False,本集团 | 2025,"(98,569.00)",-98569.0,-98569.0,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,36,DETAIL,1,计入未到期责任负债的保险,定期存款,定期存款,,UNMAPPED,1.0,2.0,2025|本公司|ORIGINAL,2025,本公司,False,本公司 | 2025,"(98,569.00)",-98569.0,-98569.0,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,36,DETAIL,1,计入未到期责任负债的保险,定期存款,定期存款,,UNMAPPED,2.0,3.0,2024|本集团|RESTATED,2024,本集团,True,本集团 | 2024 | （已重述）,"79,768.39",79768.39,79768.39,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,36,DETAIL,1,计入未到期责任负债的保险,定期存款,定期存款,,UNMAPPED,3.0,4.0,2024|本公司|RESTATED,2024,本公司,True,本公司 | 2024 | （已重述）,"79,768.39",79768.39,79768.39,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,37,TOTAL,1,计入未到期责任负债的保险,合计,合计,,UNMAPPED,0.0,1.0,2025|本集团|ORIGINAL,2025,本集团,False,本集团 | 2025,"436,217,252.18",436217252.18,436217252.18,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,37,TOTAL,1,计入未到期责任负债的保险,合计,合计,,UNMAPPED,1.0,2.0,2025|本公司|ORIGINAL,2025,本公司,False,本公司 | 2025,"438,377,010.45",438377010.45,438377010.45,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,37,TOTAL,1,计入未到期责任负债的保险,合计,合计,,UNMAPPED,2.0,3.0,2024|本集团|RESTATED,2024,本集团,True,本集团 | 2024 | （已重述）,"2,060,416.74",2060416.74,2060416.74,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,37,TOTAL,1,计入未到期责任负债的保险,合计,合计,,UNMAPPED,3.0,4.0,2024|本公司|RESTATED,2024,本公司,True,本公司 | 2024 | （已重述）,"2,557,725.35",2557725.35,2557725.35,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,38,DETAIL,1,计入未到期责任负债的保险,36.所得税费用当期所得税费用,36.所得税费用当期所得税费用,,UNMAPPED,0.0,1.0,2025|本集团|ORIGINAL,2025,本集团,False,本集团 | 2025,-,,,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,38,DETAIL,1,计入未到期责任负债的保险,36.所得税费用当期所得税费用,36.所得税费用当期所得税费用,,UNMAPPED,1.0,2.0,2025|本公司|ORIGINAL,2025,本公司,False,本公司 | 2025,-,,,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,38,DETAIL,1,计入未到期责任负债的保险,36.所得税费用当期所得税费用,36.所得税费用当期所得税费用,,UNMAPPED,2.0,3.0,2024|本集团|RESTATED,2024,本集团,True,本集团 | 2024 | （已重述）,-,,,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,38,DETAIL,1,计入未到期责任负债的保险,36.所得税费用当期所得税费用,36.所得税费用当期所得税费用,,UNMAPPED,3.0,4.0,2024|本公司|RESTATED,2024,本公司,True,本公司 | 2024 | （已重述）,-,,,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,39,DETAIL,1,计入未到期责任负债的保险,递延所得税费用,递延所得税费用,,UNMAPPED,0.0,1.0,2025|本集团|ORIGINAL,2025,本集团,False,本集团 | 2025,"423,038,760.36",423038760.36,423038760.36,元,134,,spatial_roi+column_anchors,元
